DBNO,TRANSNO,Facility NAME,DATETIMEIN,WEIGHTNETT,ITEM GROUP NAME,ITEM NAME,INNOUTUT,ITEM QTY,Volume m3,Density factor (t/m3),kg per item,tot tonnes,Disposal Facility
2,39629,Venus Bay Transfer Station,2017-09-08 09:51:50,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39631,Venus Bay Transfer Station,2017-09-08 10:03:51,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39634,Venus Bay Transfer Station,2017-09-08 11:32:28,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39637,Venus Bay Transfer Station,2017-09-09 09:56:11,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39638,Venus Bay Transfer Station,2017-09-09 10:01:24,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39640,Venus Bay Transfer Station,2017-09-09 10:22:22,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39648,Venus Bay Transfer Station,2017-09-09 11:45:00,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39649,Venus Bay Transfer Station,2017-09-09 11:48:36,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39651,Venus Bay Transfer Station,2017-09-09 12:03:43,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39654,Venus Bay Transfer Station,2017-09-09 12:40:30,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39660,Venus Bay Transfer Station,2017-09-09 13:30:08,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39661,Venus Bay Transfer Station,2017-09-09 13:43:08,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39664,Venus Bay Transfer Station,2017-09-09 14:29:13,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39665,Venus Bay Transfer Station,2017-09-09 14:32:22,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39666,Venus Bay Transfer Station,2017-09-09 14:40:35,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39671,Venus Bay Transfer Station,2017-09-10 10:25:10,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39672,Venus Bay Transfer Station,2017-09-10 10:35:08,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39674,Venus Bay Transfer Station,2017-09-10 10:47:02,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39676,Venus Bay Transfer Station,2017-09-10 10:59:02,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39677,Venus Bay Transfer Station,2017-09-10 11:17:50,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39678,Venus Bay Transfer Station,2017-09-10 11:20:31,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39680,Venus Bay Transfer Station,2017-09-10 11:23:41,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39681,Venus Bay Transfer Station,2017-09-10 11:28:38,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39682,Venus Bay Transfer Station,2017-09-10 11:42:19,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39685,Venus Bay Transfer Station,2017-09-10 11:57:45,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39686,Venus Bay Transfer Station,2017-09-10 12:21:41,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39687,Venus Bay Transfer Station,2017-09-10 12:22:33,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39688,Venus Bay Transfer Station,2017-09-10 12:26:03,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39689,Venus Bay Transfer Station,2017-09-10 12:28:25,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39690,Venus Bay Transfer Station,2017-09-10 12:45:47,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39692,Venus Bay Transfer Station,2017-09-10 12:58:52,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39694,Venus Bay Transfer Station,2017-09-10 13:22:07,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39695,Venus Bay Transfer Station,2017-09-10 13:41:35,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39696,Venus Bay Transfer Station,2017-09-10 13:59:58,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39698,Venus Bay Transfer Station,2017-09-10 14:35:54,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39699,Venus Bay Transfer Station,2017-09-10 14:52:48,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39700,Venus Bay Transfer Station,2017-09-10 15:24:41,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39702,Venus Bay Transfer Station,2017-09-11 09:31:11,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39704,Venus Bay Transfer Station,2017-09-11 10:22:30,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39705,Venus Bay Transfer Station,2017-09-11 10:26:19,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39707,Venus Bay Transfer Station,2017-09-11 10:41:41,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39709,Venus Bay Transfer Station,2017-09-11 11:24:39,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39713,Venus Bay Transfer Station,2017-09-11 11:52:41,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39714,Walkerville Transfer Station,2017-09-11 14:15:45,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39715,Walkerville Transfer Station,2017-09-13 09:38:50,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39716,Walkerville Transfer Station,2017-09-13 09:46:49,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39718,Walkerville Transfer Station,2017-09-13 10:04:50,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39722,Venus Bay Transfer Station,2017-09-15 09:13:02,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39724,Venus Bay Transfer Station,2017-09-15 09:39:20,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39726,Venus Bay Transfer Station,2017-09-15 09:51:45,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39728,Venus Bay Transfer Station,2017-09-15 10:50:46,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39729,Venus Bay Transfer Station,2017-09-15 11:09:51,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39730,Venus Bay Transfer Station,2017-09-15 11:29:14,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39733,Venus Bay Transfer Station,2017-09-15 11:54:27,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39734,Venus Bay Transfer Station,2017-09-16 09:46:00,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39738,Venus Bay Transfer Station,2017-09-16 10:21:02,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39740,Venus Bay Transfer Station,2017-09-16 11:06:04,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39741,Venus Bay Transfer Station,2017-09-16 11:12:06,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39745,Venus Bay Transfer Station,2017-09-16 11:21:53,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39746,Venus Bay Transfer Station,2017-09-16 11:25:20,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39750,Venus Bay Transfer Station,2017-09-16 11:49:50,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39753,Venus Bay Transfer Station,2017-09-16 12:24:16,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39754,Venus Bay Transfer Station,2017-09-16 12:24:31,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39755,Venus Bay Transfer Station,2017-09-16 12:32:16,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39757,Venus Bay Transfer Station,2017-09-16 12:52:35,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39762,Venus Bay Transfer Station,2017-09-16 14:13:51,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39763,Venus Bay Transfer Station,2017-09-16 14:40:49,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39764,Venus Bay Transfer Station,2017-09-16 14:47:15,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39768,Venus Bay Transfer Station,2017-09-17 10:18:48,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39771,Venus Bay Transfer Station,2017-09-17 10:48:35,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39773,Venus Bay Transfer Station,2017-09-17 11:17:40,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39777,Venus Bay Transfer Station,2017-09-17 11:29:50,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39779,Venus Bay Transfer Station,2017-09-17 11:41:03,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39787,Venus Bay Transfer Station,2017-09-17 12:26:31,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39789,Venus Bay Transfer Station,2017-09-17 12:42:29,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39791,Venus Bay Transfer Station,2017-09-17 12:47:40,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39792,Venus Bay Transfer Station,2017-09-17 12:48:15,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39796,Venus Bay Transfer Station,2017-09-17 13:48:16,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39798,Venus Bay Transfer Station,2017-09-17 14:10:30,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39802,Venus Bay Transfer Station,2017-09-17 15:14:01,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39803,Venus Bay Transfer Station,2017-09-18 09:14:59,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39805,Venus Bay Transfer Station,2017-09-18 10:24:50,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39807,Venus Bay Transfer Station,2017-09-18 10:45:14,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39809,Venus Bay Transfer Station,2017-09-18 11:13:38,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39812,Venus Bay Transfer Station,2017-09-18 11:47:25,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39813,Venus Bay Transfer Station,2017-09-18 11:48:11,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39814,Venus Bay Transfer Station,2017-09-18 11:57:40,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39818,Walkerville Transfer Station,2017-09-18 13:33:44,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39819,Walkerville Transfer Station,2017-09-18 13:38:02,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39820,Walkerville Transfer Station,2017-09-18 15:07:09,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39821,Walkerville Transfer Station,2017-09-20 09:16:47,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39823,Walkerville Transfer Station,2017-09-20 09:55:27,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39824,Walkerville Transfer Station,2017-09-20 10:22:52,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39825,Walkerville Transfer Station,2017-09-20 10:34:06,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39826,Walkerville Transfer Station,2017-09-20 10:35:12,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39827,Walkerville Transfer Station,2017-09-20 10:54:24,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39829,Walkerville Transfer Station,2017-09-20 11:05:47,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39832,Walkerville Transfer Station,2017-09-20 11:56:33,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39836,Venus Bay Transfer Station,2017-09-22 09:26:51,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39837,Venus Bay Transfer Station,2017-09-22 09:41:16,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39838,Venus Bay Transfer Station,2017-09-22 09:46:40,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39839,Venus Bay Transfer Station,2017-09-22 09:53:32,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39840,Venus Bay Transfer Station,2017-09-22 10:12:33,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39841,Venus Bay Transfer Station,2017-09-22 10:19:16,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39842,Venus Bay Transfer Station,2017-09-22 10:23:43,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39843,Venus Bay Transfer Station,2017-09-22 10:30:16,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39844,Venus Bay Transfer Station,2017-09-22 10:30:36,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39845,Venus Bay Transfer Station,2017-09-22 10:43:33,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39854,Venus Bay Transfer Station,2017-09-23 09:52:22,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39855,Venus Bay Transfer Station,2017-09-23 10:12:16,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39856,Venus Bay Transfer Station,2017-09-23 10:15:48,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39860,Venus Bay Transfer Station,2017-09-23 10:39:25,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39862,Venus Bay Transfer Station,2017-09-23 10:48:33,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39864,Venus Bay Transfer Station,2017-09-23 10:58:52,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39865,Venus Bay Transfer Station,2017-09-23 11:00:24,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39867,Venus Bay Transfer Station,2017-09-23 11:06:32,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39868,Venus Bay Transfer Station,2017-09-23 11:12:36,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39871,Venus Bay Transfer Station,2017-09-23 11:22:32,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39872,Venus Bay Transfer Station,2017-09-23 12:04:20,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39879,Venus Bay Transfer Station,2017-09-23 12:54:25,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39881,Venus Bay Transfer Station,2017-09-23 13:59:00,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39884,Venus Bay Transfer Station,2017-09-23 14:35:24,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39886,Venus Bay Transfer Station,2017-09-24 09:43:28,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39889,Venus Bay Transfer Station,2017-09-24 09:46:14,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39890,Venus Bay Transfer Station,2017-09-24 09:47:42,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39893,Venus Bay Transfer Station,2017-09-24 10:19:31,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39894,Venus Bay Transfer Station,2017-09-24 10:20:58,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39896,Venus Bay Transfer Station,2017-09-24 10:34:51,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39897,Venus Bay Transfer Station,2017-09-24 10:35:44,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39898,Venus Bay Transfer Station,2017-09-24 10:36:13,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39899,Venus Bay Transfer Station,2017-09-24 10:38:53,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39900,Venus Bay Transfer Station,2017-09-24 10:43:19,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39905,Venus Bay Transfer Station,2017-09-24 11:26:31,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39909,Venus Bay Transfer Station,2017-09-24 11:34:20,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39911,Venus Bay Transfer Station,2017-09-24 11:44:46,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39913,Venus Bay Transfer Station,2017-09-24 11:47:10,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39914,Venus Bay Transfer Station,2017-09-24 13:03:52,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39918,Venus Bay Transfer Station,2017-09-24 14:08:10,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39923,Venus Bay Transfer Station,2017-09-25 09:21:16,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39926,Venus Bay Transfer Station,2017-09-25 09:35:28,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39927,Venus Bay Transfer Station,2017-09-25 09:39:59,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39929,Venus Bay Transfer Station,2017-09-25 10:21:26,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39931,Venus Bay Transfer Station,2017-09-25 11:30:49,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39933,Venus Bay Transfer Station,2017-09-25 11:36:21,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39934,Venus Bay Transfer Station,2017-09-25 11:42:38,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39937,Walkerville Transfer Station,2017-09-25 13:25:37,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39938,Walkerville Transfer Station,2017-09-25 13:30:53,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39941,Venus Bay Transfer Station,2017-09-27 09:28:14,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39942,Venus Bay Transfer Station,2017-09-27 10:18:02,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39943,Venus Bay Transfer Station,2017-09-27 10:51:32,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39944,Venus Bay Transfer Station,2017-09-27 10:52:28,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39948,Venus Bay Transfer Station,2017-09-29 09:17:35,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39949,Venus Bay Transfer Station,2017-09-29 09:26:11,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39952,Venus Bay Transfer Station,2017-09-29 09:40:06,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39953,Venus Bay Transfer Station,2017-09-29 10:00:04,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39954,Venus Bay Transfer Station,2017-09-29 10:00:39,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39955,Venus Bay Transfer Station,2017-09-29 10:02:34,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39956,Venus Bay Transfer Station,2017-09-29 10:05:46,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39957,Venus Bay Transfer Station,2017-09-29 10:13:26,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39962,Venus Bay Transfer Station,2017-09-29 10:35:18,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39963,Venus Bay Transfer Station,2017-09-29 10:41:41,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39964,Venus Bay Transfer Station,2017-09-29 10:43:59,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39970,Venus Bay Transfer Station,2017-09-29 11:12:58,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39971,Venus Bay Transfer Station,2017-09-29 11:15:56,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39974,Venus Bay Transfer Station,2017-09-29 11:32:51,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39976,Venus Bay Transfer Station,2017-09-29 11:50:33,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39977,Venus Bay Transfer Station,2017-09-29 12:01:09,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39979,Venus Bay Transfer Station,2017-09-29 12:14:52,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39981,Venus Bay Transfer Station,2017-09-29 12:39:22,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39982,Venus Bay Transfer Station,2017-09-29 12:51:37,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39983,Venus Bay Transfer Station,2017-09-29 12:54:19,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39985,Venus Bay Transfer Station,2017-09-29 13:18:24,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39988,Venus Bay Transfer Station,2017-09-29 14:20:55,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39993,Venus Bay Transfer Station,2017-09-29 16:53:38,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39994,Venus Bay Transfer Station,2017-09-30 09:37:14,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39997,Venus Bay Transfer Station,2017-09-30 09:42:48,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39998,Venus Bay Transfer Station,2017-09-30 09:54:48,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,39999,Venus Bay Transfer Station,2017-09-30 09:57:28,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,40000,Venus Bay Transfer Station,2017-09-30 10:01:41,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
2,40002,Venus Bay Transfer Station,2017-09-30 10:04:57,0.0,Mixed Recyclables,43a)  .25m Pap/card,IN,1,0.25,0.1,,0.025,
